dept_id,short_name,school_id,ctu_name,type,address,zip,grade_category,es_network,ctu_network,cps_network,ward,county_dist,congress,house,senate,community_area,community_name,community_side,planning_zone
23631,WOODLAWN,609977,Woodlawn Community,Small,6657 S KIMBARK AVE,60637,ES,9,09B,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
26541,WOODSON,610345,Woodson Elem Sch.,Neighborhood,4414 S EVANS AVE,60653,ES,9,09A,9,3,3,1,26,13,38,GRAND BOULEVARD,South Side,Bronzeville-Hyde Park-Woodlawn
52011,WORLD LANGUAGE HS,610392,World Language School,Small,3120 S KOSTNER AVE,60623,HS,7,15,15,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
66381,CICS - WRIGHTWOOD,400031,Wrightwood Charter Elem School,Charter,8130 S CALIFORNIA AVE,60652,ES,10,CTUA2,10,18,3,1,31,16,70,ASHBURN,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
25911,YATES,610234,Yates Elem School,Neighborhood,1839 N RICHMOND ST,60647,ES,5,05A,5,26,8,3,3,2,22,LOGAN SQUARE,North Side,Humboldt Park-Garfield W-N Lawndale
49041,YORK HS,609748,York Alternative High School,Alternative,2700 S CALIFORNIA AVE,60623,HS,7,16,16,24,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
25921,YOUNG ES,610235,Young Elem School,Neighborhood,1434 N PARKSIDE AVE,60651,ES,3,03B,3,29,1,7,78,39,25,AUSTIN,West Side,Belmont-Austin
47101,YOUNG HS,609755,Young Magnet High School,Selective enrollment,211 S LAFLIN ST,60607,HS,6,06B,15,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66629,YCCS - YOUTH CONNECTION,400145,Youth Connection Leadership Acad. Charter,Charter,1814 S UNION AVE,60616,HS,7,CTUA2,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
23611,ZAPATA,609973,Zapata Academy,Neighborhood,2728 S KOSTNER AVE,60623,ES,7,07A,7,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
66395,ACERO - ZIZUMBO,400079,Zizumbo Charter Elem School,Charter,4248 W 47TH ST,60632,ES,8,CTUA1,8,14,7,4,1,1,57,ARCHER HEIGHTS,Southwest Side,McKinley Park
65013,OMBUDSMAN - NORTHWEST HS,610569,,Non-Union Alternative,7500 N HARLEM AVE,60631,HS,1,0,1,41,9,9,20,10,9,EDISON PARK,Far North Side,Saug-ReedDunning-AlbanyPk
65016,PATHWAYS - AVONDALE HS,610568,,Non-Union Alternative,3100 W BELMONT AVE,60618,HS,4,0,4,33,12,3,40,20,21,AVONDALE,North Side,Logan-Lincoln Park
69618,PATHWAYS - HUMBOLDT PARK HS,610594,,Non-Union Alternative,2421 W DIVISION ST,60622,HS,5,0,5,26,1,3,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
65015,OMBUDSMAN - WEST HS,610571,,Non-Union Alternative,2401 W CONGRESS PKWY,60612,HS,6,0,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66801,PATHWAYS - BRIGHTON PARK HS,400173,,Non-Union Alternative,3124 W 47TH STREET,60632,HS,8,0,8,14,7,4,23,12,58,BRIGHTON PARK,Southwest Side,McKinley Park
63144,EXCEL SOUTHWEST HS,400176,,Non-Union Alternative,7050 S WASHTENAW AVE,60629,HS,10,0,10,17,2,7,32,16,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
65014,OMBUDSMAN - SOUTH HS,610570,,Non-Union Alternative,6057 S WESTERN AVE,60636,HS,10,0,10,16,11,7,6,3,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
65018,PATHWAYS - ASHBURN HS,610557,,Non-Union Alternative,3284 W 87TH ST,60652,HS,10,0,10,18,3,1,31,16,70,ASHBURN,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
63142,EXCEL ENGLEWOOD HS,610565,,Non-Union Alternative,7141 S MORGAN ST,60621,HS,11,0,11,17,2,7,32,16,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
63143,EXCEL SOUTH SHORE HS,400175,,Non-Union Alternative,7530 S SOUTH SHORE DR,60649,HS,12,0,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
66011,SAFE ACHIEVE ES,610572,,Non-Union Alternative,7530 S SOUTH SHORE DR,60649,ES,12,0,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
66012,SAFE ACHIEVE HS,610573,,Non-Union Alternative,7530 S SOUTH SHORE DR,60649,HS,12,0,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
63141,CHICAGO EXCEL HS,400147,,Non-Union Alternative,1257 W 111TH ST,60643,HS,13,0,13,21,5,1,27,14,75,MORGAN PARK,Far Southwest Side,Far South Side - Far East Side
69617,OMBUDSMAN - ROSELAND HS,610593,,Non-Union Alternative,10928 S HALSTED ST,60643,HS,13,0,13,21,5,1,27,14,75,MORGAN PARK,Far Southwest Side,Far South Side - Far East Side
66074,CICS - IRVING PARK,400027,,Non-Union Charter,3820 N SPAULDING AVE,60618,ES,1,0,1,33,8,3,40,20,16,IRVING PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
66691,INTRINSIC HS,400162,,Non-Union Charter,4540 W BELMONT AVE,60641,HS,1,0,1,30,8,3,39,20,16,IRVING PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
66281,CHICAGO MATH & SCIENCE HS,400035,,Non-Union Charter,7212 N CLARK ST,60626,HS,2,0,2,49,13,9,14,7,1,ROGERS PARK,Far North Side,Ravenswood
66625,YCCS - TRUMAN,400141,,Non-Union Charter,1145 W WILSON AVE,60640,HS,2,0,2,46,10,9,13,7,3,UPTOWN,Far North Side,Ravenswood
66031,KIPP - ACADEMY,400146,,Non-Union Charter,4818 W OHIO ST,60644,ES,3,0,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
66106,YCCS - SCHOLASTIC ACHIEVEMENT,400123,,Non-Union Charter,4651 W MADISON ST,60644,HS,3,0,3,28,1,7,10,5,25,AUSTIN,West Side,Belmont-Austin
66149,NOBLE - ITW SPEER HS,400169,,Non-Union Charter,5321 W GRAND AVE,60639,HS,3,0,3,37,8,3,4,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
66221,CICS - WEST BELDEN,400030,,Non-Union Charter,2245 N MCVICKER AVE,60639,ES,3,0,3,36,8,3,4,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
66432,CATALYST - CIRCLE ROCK,400021,,Non-Union Charter,5608 W WASHINGTON BLVD,60644,ES,3,0,3,29,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
66628,YCCS - WEST,400144,,Non-Union Charter,4909 W DIVISION ST,60651,HS,3,0,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
66911,MOVING EVEREST,400178,,Non-Union Charter,416 N LARAMIE AVE,60644,ES,3,0,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
66142,NOBLE - PRITZKER HS,400054,,Non-Union Charter,4131 W CORTLAND AVE,60639,HS,4,0,4,26,8,3,4,2,20,HERMOSA,Northwest Side,Logan-Lincoln Park
66578,NOBLE - ACADEMY HS,400170,,Non-Union Charter,1443 N OGDEN AVE,60610,HS,4,0,4,27,3,7,9,5,8,NEAR NORTH SIDE,Central,Logan-Lincoln Park
66032,KIPP - ONE,400180,,Non-Union Charter,730 N PULASKI RD,60624,ES,5,0,5,37,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66091,NLCP - CHRISTIANA HS,400058,,Non-Union Charter,1615 S CHRISTIANA AVE.,60623,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
66092,NLCP - COLLINS HS,400059,,Non-Union Charter,1313 S SACRAMENTO DR,60623,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
66144,NOBLE - ROWE CLARK HS,400056,,Non-Union Charter,3645 W CHICAGO AVE,60624,HS,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66151,LOCKE A,400011,,Non-Union Charter,3141 W JACKSON BLVD,60612,ES,5,0,5,28,2,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66211,LEARN - BUTLER,400046,,Non-Union Charter,1132 S HOMAN AVE,60624,ES,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
66331,ERIE,400039,,Non-Union Charter,1405 N WASHTENAW AVE,60622,ES,5,0,5,26,1,3,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
66561,LEARN - EXCEL,400048,,Non-Union Charter,3021 W CARROLL AVE,60612,ES,5,0,5,27,2,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66562,LEARN - CAMPBELL,400047,,Non-Union Charter,212 S FRANCISCO AVE,60612,ES,5,0,5,27,2,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66566,LEARN - 7,400151,,Non-Union Charter,3021 W CARROLL AVE,60612,ES,5,0,5,27,2,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66567,LEARN - MIDDLE,400165,,Non-Union Charter,3021 W CARROLL AVE,60612,ES,5,0,5,27,2,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66575,NOBLE - DRW HS,400118,,Non-Union Charter,931 S HOMAN AVE,60624,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
66615,YCCS - CAMPOS,400131,,Non-Union Charter,2739 W DIVISION ST,60622,HS,5,0,5,26,1,3,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
66627,YCCS - WEST TOWN,400143,,Non-Union Charter,500 N SACRAMENTO BLVD,60612,HS,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66641,LEGAL PREP HS,400119,,Non-Union Charter,4319 W WASHINGTON BLVD,60624,HS,5,0,5,28,1,7,10,5,26,WEST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
67071,LEGACY,400049,,Non-Union Charter,3318 W OGDEN AVE,60623,ES,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
67081,POLARIS,400069,,Non-Union Charter,620 N SAWYER AVE,60624,ES,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
66051,PERSPECTIVES - JOSLIN HS,400064,,Non-Union Charter,1930 S ARCHER AVE,60616,HS,6,0,6,3,2,7,6,3,33,NEAR SOUTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
66071,CICS - BUCKTOWN,400025,,Non-Union Charter,2235 N HAMILTON AVE,60647,ES,6,0,6,32,12,5,39,20,22,LOGAN SQUARE,North Side,Near N-Near W-Loop-BridgePort-Chinatown
66141,NOBLE - NOBLE HS,400051,,Non-Union Charter,1010 N NOBLE ST,60642,HS,6,0,6,1,12,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66143,NOBLE - RAUNER HS,400055,,Non-Union Charter,1337 W OHIO ST,60642,HS,6,0,6,1,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66145,NOBLE - GOLDER HS,400053,,Non-Union Charter,1454 W SUPERIOR ST,60642,HS,6,0,6,27,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66147,NOBLE - UIC HS,400057,,Non-Union Charter,1231 S DAMEN AVE,60608,HS,6,0,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66571,ROWE,400096,,Non-Union Charter,1424 N CLEAVER ST,60642,ES,6,0,6,1,12,5,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66572,NOBLE - BULLS HS,400097,,Non-Union Charter,2040 W ADAMS ST,60612,HS,6,0,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
66573,NOBLE - MUCHIN HS,400098,,Non-Union Charter,1 N STATE ST,60602,HS,6,0,6,34,2,7,5,3,32,LOOP,Central,Near N-Near W-Loop-BridgePort-Chinatown
66617,YCCS - INNOVATIONS,400133,,Non-Union Charter,17 N STATE ST.,60602,HS,6,0,6,34,2,7,5,3,32,LOOP,Central,Near N-Near W-Loop-BridgePort-Chinatown
66261,KIPP - ASCEND,400044,,Non-Union Charter,1616 S AVERS AVE,60623,ES,7,0,7,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Pilsen-Little Village
66612,YCCS - CCA ACADEMY,400128,,Non-Union Charter,1231 S PULASKI RD,60623,HS,7,0,7,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Pilsen-Little Village
63011,GLOBAL CITIZENSHIP,400009,,Non-Union Charter,4647 W 47TH ST,60632,ES,8,0,8,22,7,4,1,1,56,GARFIELD RIDGE,Southwest Side,McKinley Park
63181,HORIZON - SOUTHWEST,400167,,Non-Union Charter,5401 S WESTERN,60609,ES,8,0,8,15,11,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
66231,CICS - BASIL,400024,,Non-Union Charter,1816 W GARFIELD BLVD,60609,ES,8,0,8,16,2,7,6,3,61,NEW CITY,Southwest Side,McKinley Park
66579,NOBLE - MANSUETO HS,400179,,Non-Union Charter,2911 W 47TH ST,60632,HS,8,0,8,14,7,4,1,1,58,BRIGHTON PARK,Southwest Side,McKinley Park
66931,KIPP - BLOOM,400163,,Non-Union Charter,5515 S LOWE AVE,60621,ES,8,0,8,20,2,7,5,3,68,ENGLEWOOD,Southwest Side,McKinley Park
63161,LITTLE BLACK PEARL HS,400137,,Non-Union Charter,1060 E 47TH ST,60653,HS,9,0,9,4,3,2,25,13,39,KENWOOD,South Side,Bronzeville-Hyde Park-Woodlawn
66056,PERSPECTIVES - MATH & SCI HS,400066,,Non-Union Charter,3663 S WABASH AVE,60653,HS,9,0,9,3,3,1,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
66107,YCCS - MCKINLEY,400124,,Non-Union Charter,2920 S WABASH AVE,60616,HS,9,0,9,3,2,7,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
66111,U OF C - NKO,400076,,Non-Union Charter,1119 E 46TH ST,60653,ES,9,0,9,4,3,2,25,13,39,KENWOOD,South Side,Bronzeville-Hyde Park-Woodlawn
66112,U OF C - WOODLAWN HS,400077,,Non-Union Charter,6300 S UNIVERSITY AVE,60637,HS,9,0,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
66181,CICS - WASHINGTON PARK,400029,,Non-Union Charter,110 E 61ST ST,60637,ES,9,0,9,20,2,7,5,3,40,WASHINGTON PARK,South Side,Bronzeville-Hyde Park-Woodlawn
66321,U OF C - DONOGHUE,400075,,Non-Union Charter,707 E 37TH ST,60653,ES,9,0,9,4,3,1,26,13,36,OAKLAND,South Side,Bronzeville-Hyde Park-Woodlawn
66613,YCCS - PROGRESSIVE LEADERSHIP,400129,,Non-Union Charter,6620 S DR MARTIN LUTHER KING JR DR,60637,HS,9,0,9,20,2,1,5,3,69,GREATER GRAND CROSSING,South Side,Bronzeville-Hyde Park-Woodlawn
66433,CATALYST - MARIA ES,400115,,Non-Union Charter,6727 S CALIFORNIA AVE,60629,ES,10,0,10,16,2,7,32,16,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
66433,CATALYST - MARIA HS,400182,,Non-Union Charter,6727 S CALIFORNIA AVE,60629,HS,10,0,10,16,2,7,32,16,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
66052,PERSPECTIVES - LEADERSHIP HS,400061,,Non-Union Charter,8522 S LAFAYETTE AVE,60620,HS,11,0,11,21,4,1,34,17,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
66053,PERSPECTIVES - TECH HS,400062,,Non-Union Charter,8522 S LAFAYETTE AVE,60620,HS,11,0,11,21,4,1,34,17,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
66061,CICS - LONGWOOD,400033,,Non-Union Charter,1309 W 95TH ST,60643,HS,11,0,11,21,4,1,27,14,73,WASHINGTON HEIGHTS,Far Southwest Side,Englewood-Auburn Gresham
66075,CICS - LOOMIS,400026,,Non-Union Charter,9535 S LOOMIS ST,60643,ES,11,0,11,21,4,1,27,14,73,WASHINGTON HEIGHTS,Far Southwest Side,Englewood-Auburn Gresham
66148,NOBLE - JOHNSON HS,400106,,Non-Union Charter,6350 S STEWART AVE,60621,HS,11,0,11,20,2,1,6,3,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
66471,PROVIDENCE ENGLEWOOD,400071,,Non-Union Charter,6515 S ASHLAND AVE,60636,ES,11,0,11,16,2,7,6,3,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
66564,LEARN - PERKINS,400111,,Non-Union Charter,1700 W 83RD ST,60620,ES,11,0,11,17,4,1,31,16,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
66574,NOBLE - HANSBERRY HS,400117,,Non-Union Charter,8748 S ABERDEEN ST,60620,HS,11,0,11,21,4,1,27,14,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
66591,MONTESSORI ENGLEWOOD,400116,,Non-Union Charter,6936 S HERMITAGE AVE,60636,ES,11,0,11,17,2,7,32,16,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
66614,YCCS - YOUTH DEVELOPMENT,400130,,Non-Union Charter,7836 S UNION AVE,60620,HS,11,0,11,17,3,1,31,16,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
66146,NOBLE - COMER,400052,,Non-Union Charter,7131 SOUTH CHICAGO AVE,60619,HS,12,0,12,5,3,1,5,3,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
66371,CICS - AVALON/SOUTH SHORE,400023,,Non-Union Charter,1501 E 83RD PL,60619,ES,12,0,12,8,4,1,33,17,45,AVALON PARK,Far Southeast Side,Chatham-South Shore
66563,LEARN - SOUTH CHICAGO,400107,,Non-Union Charter,8914 S BUFFALO AVE,60617,ES,12,0,12,10,4,2,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
66577,NOBLE - BAKER HS,400157,,Non-Union Charter,2710 E 89TH ST,60617,HS,12,0,12,7,4,1,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
66621,YCCS - OLIVE HARVEY,400136,,Non-Union Charter,10001 S WOODLAWN AVE,60628,HS,12,0,12,8,4,2,34,17,50,PULLMAN,Far Southeast Side,Chatham-South Shore
66623,YCCS - SULLIVAN,400139,,Non-Union Charter,8164 S SOUTH CHICAGO AVE,60617,HS,12,0,12,8,4,1,33,17,45,AVALON PARK,Far Southeast Side,Chatham-South Shore
66631,YCCS - CHATHAM,400150,,Non-Union Charter,9035 S LANGLEY AVE,60619,HS,12,0,12,8,4,1,34,17,44,CHATHAM,Far Southeast Side,Chatham-South Shore
66951,GREAT LAKES,400168,,Non-Union Charter,8401 S SAGINAW AVE,60617,ES,12,0,12,7,4,1,33,17,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
69228,ART IN MOTION,400181,,Non-Union Charter,7415 S EAST END AVE,60649,HS,12,0,12,8,3,1,26,13,43,SOUTH SHORE,South Side,Chatham-South Shore
66076,CICS - BOND,400092,,Non-Union Charter,13300 S LANGLEY AVE,60827,ES,13,0,13,10,5,2,29,15,54,RIVERDALE,Far Southeast Side,Far South Side - Far East Side
66161,CICS - PRAIRIE,400028,,Non-Union Charter,11530 S PRAIRIE AVE,60628,ES,13,0,13,9,5,2,34,17,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
66576,NOBLE - BUTLER HS,400156,,Non-Union Charter,821 E 103RD ST,60628,HS,13,0,13,9,4,2,34,17,50,PULLMAN,Far Southeast Side,Far South Side - Far East Side
66671,CHICAGO COLLEGIATE,400161,,Non-Union Charter,11816 S INDIANA AVE,60628,HS,13,0,13,9,5,2,29,15,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
63021,PLATO,400068,,Non-Union Contract,5545 W HARRISON ST,60644,ES,3,0,3,29,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
63091,CHICAGO TECH HS,400091,,Non-Union Contract,1301 W 14TH ST,60608,HS,6,0,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
